대분류,중분류,세분류,면적,비고,Univ_SGG1,Univ_SGG2,Univ_Name,AreaFactor,DensityFactor,CapacityFactor,용량(kW),연간발전량(kWh)
주차장,노외,NA,272.559956,NA,안산시,상록구,한양대학교,50,10,0.1335,13.6279978,15937.39831
주차장,노외,NA,309.123598,NA,안산시,상록구,한양대학교,50,10,0.1335,15.4561799,18075.38415
주차장,노외,NA,198.617,NA,안산시,상록구,한양대학교,50,10,0.1335,9.93085,11613.73184
주차장,노외,NA,108.769761,NA,안산시,상록구,한양대학교,50,10,0.1335,5.43848805,6360.094235
주차장,노외,NA,145.658806,NA,안산시,상록구,한양대학교,50,10,0.1335,7.2829403,8517.107363
주차장,노외,NA,662.781444,NA,안산시,상록구,한양대학교,50,10,0.1335,33.1390722,38754.81938
주차장,노외,NA,101.763142,NA,안산시,상록구,한양대학교,50,10,0.1335,5.0881571,5950.396202
주차장,노외,NA,472.486364,NA,안산시,상록구,한양대학교,50,10,0.1335,23.6243182,27627.69516
주차장,노외,NA,310.499968,NA,안산시,상록구,한양대학교,50,10,0.1335,15.5249984,18155.86463
주차장,노외,NA,58.718394,NA,안산시,상록구,한양대학교,50,10,0.1335,2.9359197,3433.440652
주차장,노외,NA,64.961064,NA,안산시,상록구,한양대학교,50,10,0.1335,3.2480532,3798.468295
주차장,노외,태양광,318.843664,NA,안산시,상록구,한양대학교,50,10,0.1335,15.9421832,18643.74557
주차장,노외,태양광,313.120997,NA,안산시,상록구,한양대학교,50,10,0.1335,15.65604985,18309.12406
주차장,노외,태양광,250.620758,NA,안산시,상록구,한양대학교,50,10,0.1335,12.5310379,14654.54758
주차장,노외,태양광,236.646316,NA,안산시,상록구,한양대학교,50,10,0.1335,11.8323158,13837.42004
건물,평면,NA,1341.89429,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,49.08080024,57398.03265
건물,평면,NA,966.668841,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,35.35664518,41348.18228
주차장,노외,NA,254.64913,NA,안산시,상록구,한양대학교,50,10,0.1335,12.7324565,14890.09858
주차장,노외,NA,215.987678,NA,안산시,상록구,한양대학교,50,10,0.1335,10.7993839,12629.4475
주차장,노외,NA,65.762519,NA,안산시,상록구,한양대학교,50,10,0.1335,3.28812595,3845.331773
주차장,노외,NA,256.004397,NA,안산시,상록구,한양대학교,50,10,0.1335,12.80021985,14969.34511
주차장,노외,NA,275.499722,NA,안산시,상록구,한양대학교,50,10,0.1335,13.7749861,16109.29524
주차장,노외,NA,264.978232,NA,안산시,상록구,한양대학교,50,10,0.1335,13.2489116,15494.07216
주차장,노외,NA,958.340575,NA,안산시,상록구,한양대학교,50,10,0.1335,47.91702875,56037.04844
주차장,노외,NA,321.489022,NA,안산시,상록구,한양대학교,50,10,0.1335,16.0744511,18798.42758
주차장,노외,NA,153.358946,NA,안산시,상록구,한양대학교,50,10,0.1335,7.6679473,8967.357649
주차장,노외,NA,213.037797,NA,안산시,상록구,한양대학교,50,10,0.1335,10.65188985,12456.9591
주차장,노외,NA,225.760587,NA,안산시,상록구,한양대학교,50,10,0.1335,11.28802935,13200.8988
주차장,노외,NA,146.971855,NA,안산시,상록구,한양대학교,50,10,0.1335,7.34859275,8593.885277
주차장,노외,NA,148.99795,NA,안산시,상록구,한양대학교,50,10,0.1335,7.4498975,8712.35713
주차장,노외,NA,215.989543,NA,안산시,상록구,한양대학교,50,10,0.1335,10.79947715,12629.55655
주차장,노외,NA,170.300253,NA,안산시,상록구,한양대학교,50,10,0.1335,8.51501265,9957.966694
주차장,노외,NA,102.093331,NA,안산시,상록구,한양대학교,50,10,0.1335,5.10466655,5969.703344
주차장,노외,NA,29.840663,NA,안산시,상록구,한양대학교,50,10,0.1335,1.49203315,1744.873088
주차장,노외,NA,46.032083,NA,안산시,상록구,한양대학교,50,10,0.1335,2.30160415,2691.633989
주차장,노외,NA,179.375441,NA,안산시,상록구,한양대학교,50,10,0.1335,8.96877205,10488.62016
주차장,노외,NA,90.323114,NA,안산시,상록구,한양대학교,50,10,0.1335,4.5161557,5281.463445
주차장,노외,NA,116.162635,NA,안산시,상록구,한양대학교,50,10,0.1335,5.80813175,6792.377756
주차장,노외,NA,38.013072,NA,안산시,상록구,한양대학교,50,10,0.1335,1.9006536,2222.738359
주차장,노외,NA,329.260098,NA,안산시,상록구,한양대학교,50,10,0.1335,16.4630049,19252.82571
주차장,노외,NA,350.999439,NA,안산시,상록구,한양대학교,50,10,0.1335,17.54997195,20523.9902
주차장,노외,NA,67.286402,NA,안산시,상록구,한양대학교,50,10,0.1335,3.3643201,3934.437784
주차장,노외,NA,105.901601,NA,안산시,상록구,한양대학교,50,10,0.1335,5.29508005,6192.384315
주차장,노외,NA,122.524256,NA,안산시,상록구,한양대학교,50,10,0.1335,6.1262128,7164.360821
주차장,노외,NA,217.207621,NA,안산시,상록구,한양대학교,50,10,0.1335,10.86038105,12700.78122
건물,평면,NA,654.380082,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,23.93444724,27990.37867
건물,평면,NA,653.12777,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,23.88864298,27936.81242
건물,평면,NA,1938.51837,태양광 설치,안산시,상록구,한양대학교,24.14,6.6,0.1335,70.90277796,82917.96271
건물,경사,NA,135.461829,NA,안산시,상록구,한양대학교,16.47,6.6,0.1335,3.380388369,3953.228982
건물,경사,NA,436.069654,NA,안산시,상록구,한양대학교,16.47,6.6,0.1335,10.88192,12725.97017
건물,경사,NA,185.404384,NA,안산시,상록구,한양대학교,16.47,6.6,0.1335,4.626682128,5410.719681
건물,경사,NA,228.847834,NA,안산시,상록구,한양대학교,16.47,6.6,0.1335,5.710793676,6678.544772
건물,경사,NA,105.450171,NA,안산시,상록구,한양대학교,16.47,6.6,0.1335,2.631461085,3077.388481
건물,경사,NA,105.498602,NA,안산시,상록구,한양대학교,16.47,6.6,0.1335,2.632669659,3078.801859
건물,복합,NA,1920.139602,NA,안산시,상록구,한양대학교,16.47,6.6,0.1335,47.91621098,56036.09209
건물,평면,NA,479.716057,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,17.54597821,20519.31967
건물,복합,NA,2924.365288,NA,안산시,상록구,한양대학교,16.47,6.6,0.1335,72.97620651,85342.75446
건물,평면,NA,144.033939,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,5.268150436,6160.891208
건물,평면,NA,1304.767132,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,47.72284631,55809.95985
건물,평면,NA,254.33239,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,9.30239984,10878.78452
건물,경사,NA,691.044309,NA,안산시,상록구,한양대학교,16.47,6.6,0.1335,17.24469662,20166.98291
건물,평면,NA,946.173294,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,34.60700503,40471.5081
건물,평면,NA,2236.822219,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,81.81346722,95677.57738
건물,평면,NA,870.334615,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,31.83314789,37227.59313
건물,평면,NA,544.662252,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,19.92143449,23297.32078
주차장,노외,NA,417.109703,NA,안산시,상록구,한양대학교,50,10,0.1335,20.85548515,24389.65566
주차장,노외,NA,196.788196,NA,안산시,상록구,한양대학교,50,10,0.1335,9.8394098,11506.79618
주차장,노외,NA,441.145783,NA,안산시,상록구,한양대학교,50,10,0.1335,22.05728915,25795.11737
주차장,노외,NA,188.840653,NA,안산시,상록구,한양대학교,50,10,0.1335,9.44203265,11042.0795
주차장,노외,NA,92.930284,NA,안산시,상록구,한양대학교,50,10,0.1335,4.6465142,5433.912496
주차장,노외,NA,58.732352,NA,안산시,상록구,한양대학교,50,10,0.1335,2.9366176,3434.256818
주차장,노외,NA,86.258668,NA,안산시,상록구,한양대학교,50,10,0.1335,4.3129334,5043.803094
주차장,노외,NA,103.843983,NA,안산시,상록구,한양대학교,50,10,0.1335,5.19219915,6072.069218
주차장,노외,NA,112.004903,NA,안산시,상록구,한양대학교,50,10,0.1335,5.60024515,6549.262693
주차장,노외,NA,340.783733,NA,안산시,상록구,한양대학교,50,10,0.1335,17.03918665,19926.64722
주차장,노외,NA,351.211822,NA,안산시,상록구,한양대학교,50,10,0.1335,17.5605911,20536.40887
주차장,노외,NA,333.42134,NA,안산시,상록구,한양대학교,50,10,0.1335,16.671067,19496.14601
주차장,노외,NA,197.060614,NA,안산시,상록구,한양대학교,50,10,0.1335,9.8530307,11522.72528
주차장,노외,NA,138.279553,NA,안산시,상록구,한양대학교,50,10,0.1335,6.91397765,8085.620303
주차장,노외,NA,165.72026,NA,안산시,상록구,한양대학교,50,10,0.1335,8.286013,9690.160763
주차장,노외,NA,311.502428,NA,안산시,상록구,한양대학교,50,10,0.1335,15.5751214,18214.48147
주차장,노외,NA,153.959325,NA,안산시,상록구,한양대학교,50,10,0.1335,7.69796625,9002.463611
주차장,노외,NA,113.181292,NA,안산시,상록구,한양대학교,50,10,0.1335,5.6590646,6618.049687
주차장,노외,NA,119.088328,NA,안산시,상록구,한양대학교,50,10,0.1335,5.9544164,6963.451803
주차장,노외,NA,196.656185,NA,안산시,상록구,한양대학교,50,10,0.1335,9.83280925,11499.07711
주차장,노외,NA,143.055957,NA,안산시,상록구,한양대학교,50,10,0.1335,7.15279785,8364.910974
주차장,노외,NA,234.981985,NA,안산시,상록구,한양대학교,50,10,0.1335,11.74909925,13740.10161
주차장,노외,NA,182.886653,NA,안산시,상록구,한양대학교,50,10,0.1335,9.14433265,10693.93126
주차장,노외,NA,58.129223,NA,안산시,상록구,한양대학교,50,10,0.1335,2.90646115,3398.990056
건물,평면,NA,659.007973,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,24.10371586,28188.33155
주차장,노외,NA,205.957812,NA,안산시,상록구,한양대학교,50,10,0.1335,10.2978906,12042.97114
주차장,노외,NA,949.516946,NA,안산시,상록구,한양대학교,50,10,0.1335,47.4758473,55521.10438
주차장,노외,NA,970.013021,NA,안산시,상록구,한양대학교,50,10,0.1335,48.50065105,56719.57138
주차장,노외,NA,181.160404,NA,안산시,상록구,한양대학교,50,10,0.1335,9.0580202,10592.9923
주차장,노외,NA,174.289612,NA,안산시,상록구,한양대학교,50,10,0.1335,8.7144806,10191.23648
주차장,노외,NA,169.061836,NA,안산시,상록구,한양대학교,50,10,0.1335,8.4530918,9885.552736
주차장,노외,NA,97.1306,NA,안산시,상록구,한양대학교,50,10,0.1335,4.85653,5679.517574
주차장,노외,NA,178.148019,NA,안산시,상록구,한양대학교,50,10,0.1335,8.90740095,10416.84911
주차장,노외,NA,379.705301,NA,안산시,상록구,한양대학교,50,10,0.1335,18.98526505,22202.50807
주차장,노외,NA,369.367189,NA,안산시,상록구,한양대학교,50,10,0.1335,18.46835945,21598.00764
주차장,노외,NA,279.40497,NA,안산시,상록구,한양대학교,50,10,0.1335,13.9702485,16337.64681
주차장,노외,NA,215.709348,NA,안산시,상록구,한양대학교,50,10,0.1335,10.7854674,12613.17271
주차장,노외,NA,797.362696,NA,안산시,상록구,한양대학교,50,10,0.1335,39.8681348,46624.18892
주차장,노외,NA,148.848386,NA,안산시,상록구,한양대학교,50,10,0.1335,7.4424193,8703.611675
주차장,노외,NA,512.142333,NA,안산시,상록구,한양대학교,50,10,0.1335,25.60711665,29946.49864
주차장,노외,NA,675.465801,NA,안산시,상록구,한양대학교,50,10,0.1335,33.77329005,39496.51178
주차장,노외,NA,167.638156,NA,안산시,상록구,한양대학교,50,10,0.1335,8.3819078,9802.305896
주차장,노외,NA,261.567522,NA,안산시,상록구,한양대학교,50,10,0.1335,13.0783761,15294.63771
주차장,노외,NA,249.088331,NA,안산시,상록구,한양대학교,50,10,0.1335,12.45441655,14564.94198
주차장,노외,NA,321.480445,NA,안산시,상록구,한양대학교,50,10,0.1335,16.07402225,18797.92606
주차장,노외,NA,408.096538,NA,안산시,상록구,한양대학교,50,10,0.1335,20.4048269,23862.62887
주차장,노외,NA,653.410456,NA,안산시,상록구,한양대학교,50,10,0.1335,32.6705228,38206.86959
주차장,노외,NA,543.789063,NA,안산시,상록구,한양대학교,50,10,0.1335,27.18945315,31796.97788
주차장,노외,NA,444.772587,NA,안산시,상록구,한양대학교,50,10,0.1335,22.23862935,26007.18748
주차장,노외,NA,352.217574,NA,안산시,상록구,한양대학교,50,10,0.1335,17.6108787,20595.2182
주차장,노외,NA,254.46443,NA,안산시,상록구,한양대학교,50,10,0.1335,12.7232215,14879.29862
주차장,노외,NA,147.994525,NA,안산시,상록구,한양대학교,50,10,0.1335,7.39972625,8653.68386
주차장,노외,NA,56.98105,NA,안산시,상록구,한양대학교,50,10,0.1335,2.8490525,3331.852937
주차장,노외,NA,87.968024,NA,안산시,상록구,한양대학교,50,10,0.1335,4.3984012,5143.754267
주차장,노외,NA,331.67019,NA,안산시,상록구,한양대학교,50,10,0.1335,16.5835095,19393.75102
주차장,노외,NA,398.465614,NA,안산시,상록구,한양대학교,50,10,0.1335,19.9232807,23299.47985
주차장,노외,NA,131.508907,NA,안산시,상록구,한양대학교,50,10,0.1335,6.57544535,7689.720319
주차장,노외,NA,66.771885,NA,안산시,상록구,한양대학교,50,10,0.1335,3.33859425,3904.352432
주차장,노외,NA,180.159102,NA,안산시,상록구,한양대학교,50,10,0.1335,9.0079551,10534.44317
주차장,노외,NA,110.586846,NA,안산시,상록구,한양대학교,50,10,0.1335,5.5293423,6466.344646
주차장,노외,NA,248.108479,NA,안산시,상록구,한양대학교,50,10,0.1335,12.40542395,14507.64709
주차장,노외,NA,314.315279,NA,안산시,상록구,한양대학교,50,10,0.1335,15.71576395,18378.95731
주차장,노외,NA,302.87718,NA,안산시,상록구,한양대학교,50,10,0.1335,15.143859,17710.13735
주차장,노외,NA,343.844447,NA,안산시,상록구,한양대학교,50,10,0.1335,17.19222235,20105.61635
주차장,노외,NA,334.137791,NA,안산시,상록구,한양대학교,50,10,0.1335,16.70688955,19538.03905
주차장,노외,NA,242.914152,NA,안산시,상록구,한양대학교,50,10,0.1335,12.1457076,14203.91921
건물,평면,NA,549.284784,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,20.0905071,23495.04443
건물,복합,NA,251.851112,NA,안산시,상록구,한양대학교,16.47,6.6,0.1335,6.284830022,7349.857318
건물,경사,NA,160.647226,NA,안산시,상록구,한양대학교,16.47,6.6,0.1335,4.008878503,4688.223055
건물,평면,NA,882.66889,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,32.28428334,37755.178
건물,평면,NA,1558.182882,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,56.99171935,66649.53611
주차장,노외,NA,95.953094,NA,안산시,상록구,한양대학교,50,10,0.1335,4.7976547,5610.665265
주차장,노외,NA,102.483583,NA,안산시,상록구,한양대학교,50,10,0.1335,5.12417915,5992.522549
건물,평면,NA,565.505281,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,20.68378407,24188.85811
건물,평면,NA,225.786232,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,8.258302486,9657.754425
주차장,노외,NA,147.850861,NA,안산시,상록구,한양대학교,50,10,0.1335,7.39254305,8645.283395
주차장,노외,NA,239.143682,NA,안산시,상록구,한양대학교,50,10,0.1335,11.9571841,13983.44852
주차장,노외,NA,132.174373,NA,안산시,상록구,한양대학교,50,10,0.1335,6.60871865,7728.632112
주차장,노외,NA,258.326257,NA,안산시,상록구,한양대학교,50,10,0.1335,12.91631285,15105.11123
주차장,노외,NA,217.012573,NA,안산시,상록구,한양대학교,50,10,0.1335,10.85062865,12689.37618
주차장,노외,NA,638.206382,NA,안산시,상록구,한양대학교,50,10,0.1335,31.9103191,37317.84177
주차장,노외,NA,227.80996,NA,안산시,상록구,한양대학교,50,10,0.1335,11.390498,13320.73179
주차장,노외,NA,244.628892,NA,안산시,상록구,한양대학교,50,10,0.1335,12.2314446,14304.1852
주차장,노외,NA,323.885536,NA,안산시,상록구,한양대학교,50,10,0.1335,16.1942768,18938.55895
주차장,노외,NA,374.133557,NA,안산시,상록구,한양대학교,50,10,0.1335,18.70667785,21876.71148
주차장,노외,NA,157.80701,NA,안산시,상록구,한양대학교,50,10,0.1335,7.8903505,9227.449296
주차장,노외,NA,561.031033,NA,안산시,상록구,한양대학교,50,10,0.1335,28.05155165,32805.16759
주차장,노외,NA,81.149681,NA,안산시,상록구,한양대학교,50,10,0.1335,4.05748405,4745.065297
주차장,노외,NA,70.167361,NA,안산시,상록구,한양대학교,50,10,0.1335,3.50836805,4102.8961
주차장,노외,NA,36.478134,NA,안산시,상록구,한양대학교,50,10,0.1335,1.8239067,2132.985929
주차장,노외,NA,107.294263,NA,안산시,상록구,한양대학교,50,10,0.1335,5.36471315,6273.81744
주차장,노외,NA,243.625773,NA,안산시,상록구,한양대학교,50,10,0.1335,12.18128865,14245.52982
주차장,노외,NA,252.251319,NA,안산시,상록구,한양대학교,50,10,0.1335,12.61256595,14749.89138
주차장,노외,NA,60.148501,NA,안산시,상록구,한양대학교,50,10,0.1335,3.00742505,3517.063299
주차장,노외,NA,156.651996,NA,안산시,상록구,한양대학교,50,10,0.1335,7.8325998,9159.912162
주차장,노외,NA,90.490127,NA,안산시,상록구,한양대학교,50,10,0.1335,4.52450635,5291.229196
주차장,노외,NA,334.381565,NA,안산시,상록구,한양대학교,50,10,0.1335,16.71907825,19552.29325
주차장,노외,NA,686.916112,NA,안산시,상록구,한양대학교,50,10,0.1335,34.3458056,40166.04582
주차장,노외,NA,682.698545,NA,안산시,상록구,한양대학교,50,10,0.1335,34.13492725,39919.43202
건물,경사,NA,186.976309,NA,안산시,상록구,한양대학교,16.47,6.6,0.1335,4.665908802,5456.593707
건물,경사,NA,126.943689,NA,안산시,상록구,한양대학교,16.47,6.6,0.1335,3.167822057,3704.641183
기타시설물,관중석,NA,870.567642,NA,안산시,상록구,한양대학교,50,10,0.1335,43.5283821,50904.70173
유휴부지,나지,NA,1257.653266,NA,안산시,상록구,한양대학교,50,10,0.1335,62.8826633,73538.75942
건물,경사,NA,264.672891,NA,안산시,상록구,한양대학교,16.47,6.6,0.1335,6.604791689,7724.039689
건물,복합,NA,1400.47224,NA,안산시,상록구,한양대학교,16.47,6.6,0.1335,34.94814817,40870.46136
건물,평면,NA,1456.992373,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,53.29059982,62321.22487
건물,경사,NA,257.874854,NA,안산시,상록구,한양대학교,16.47,6.6,0.1335,6.435149766,7525.650245
건물,평면,NA,1323.055995,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,48.39177533,56592.24558
건물,경사,NA,24.21405,NA,안산시,상록구,한양대학교,16.47,6.6,0.1335,0.604250611,706.64692
건물,경사,NA,55.102197,NA,안산시,상록구,한양대학교,16.47,6.6,0.1335,1.37505028,1608.0663
건물,경사,NA,85.165892,NA,안산시,상록구,한양대학교,16.47,6.6,0.1335,2.125276123,2485.425415
건물,평면,태양광,112.387394,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,4.110654078,4807.245517
건물,평면,태양광,334.309044,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,12.22760655,14299.69675
건물,평면,태양광,9.189525,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,0.336113839,393.0716897
건물,평면,태양광,10.146162,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,0.371103562,433.9907712
건물,평면,태양광,10.309489,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,0.37707737,440.9769016
건물,평면,태양광,9.684795,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,0.354228714,414.256312
건물,평면,태양광,10.171694,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,0.372037414,435.082874
건물,평면,태양광,8.793212,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,0.32161839,376.1198429
건물,평면,태양광,8.257056,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,0.302008079,353.1863675
건물,평면,태양광,9.582104,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,0.350472713,409.8638189
건물,평면,태양광,9.527453,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,0.348473811,407.5261833
건물,평면,태양광,8.400351,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,0.307249202,359.3156515
건물,평면,태양광,9.104563,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,0.333006289,389.4375349
건물,평면,태양광,8.318361,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,0.304250355,355.8086206
건물,평면,태양광,7.748298,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,0.283399869,331.4248111
건물,평면,태양광,7.748298,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,0.283399869,331.4248111
건물,평면,태양광,8.247141,NA,안산시,상록구,한양대학교,24.14,6.6,0.1335,0.30164543,352.7622645
건물,평면,NA,1756.805792,NA,안성시,삼죽면,동아방송예술대학교,24.14,6.6,0.1415,64.25650276,79648.50543
건물,평면,NA,547.118958,NA,안성시,삼죽면,동아방송예술대학교,24.14,6.6,0.1415,20.01129037,24804.79487
건물,평면,NA,568.572371,NA,안성시,삼죽면,동아방송예술대학교,24.14,6.6,0.1415,20.79596521,25777.43071
건물,평면,NA,990.517631,NA,안성시,삼죽면,동아방송예술대학교,24.14,6.6,0.1415,36.22893275,44907.2113
건물,평면,NA,1229.212272,태양광 설치,안성시,삼죽면,동아방송예술대학교,24.14,6.6,0.1415,44.95937007,55728.93758
건물,경사,NA,2398.441947,NA,안성시,삼죽면,동아방송예술대학교,16.47,6.6,0.1415,59.85202859,74188.98351
건물,평면,NA,564.135602,NA,안성시,삼죽면,동아방송예술대학교,24.14,6.6,0.1415,20.63368702,25576.28041
건물,복합,NA,1617.715977,NA,안성시,삼죽면,동아방송예술대학교,16.47,6.6,0.1415,40.36936688,50039.44502
건물,평면,NA,1456.988893,태양광 설치,안성시,삼죽면,동아방송예술대학교,24.14,6.6,0.1415,53.29047254,66055.67233
건물,평면,NA,1026.089581,NA,안성시,삼죽면,동아방송예술대학교,24.14,6.6,0.1415,37.53000377,46519.94087
건물,복합,NA,975.750929,NA,안성시,삼죽면,동아방송예술대학교,16.47,6.6,0.1415,24.34942091,30182.08119
건물,평면,NA,1190.645491,NA,안성시,삼죽면,동아방송예술대학교,24.14,6.6,0.1415,43.54876084,53980.43101
건물,경사,NA,1698.251267,NA,안성시,삼죽면,동아방송예술대학교,16.47,6.6,0.1415,42.37908844,52530.57528
건물,경사,NA,585.185412,NA,안성시,삼죽면,동아방송예술대학교,16.47,6.6,0.1415,14.60303596,18101.0472
건물,경사,NA,819.763721,NA,안성시,삼죽면,동아방송예술대학교,16.47,6.6,0.1415,20.45683104,25357.06034
건물,경사,NA,270.596546,NA,안성시,삼죽면,동아방송예술대학교,16.47,6.6,0.1415,6.752613807,8370.134918
건물,평면,NA,1208.944255,NA,안성시,삼죽면,동아방송예술대학교,24.14,6.6,0.1415,44.21805199,54810.04417
건물,평면,NA,445.881908,NA,안성시,삼죽면,동아방송예술대학교,24.14,6.6,0.1415,16.30846857,20214.99914
건물,경사,NA,627.383437,NA,안성시,삼죽면,동아방송예술대학교,16.47,6.6,0.1415,15.6560685,19406.32314
건물,경사,NA,608.746518,NA,안성시,삼죽면,동아방송예술대학교,16.47,6.6,0.1415,15.19099265,18829.84303
건물,경사,NA,561.51825,NA,안성시,삼죽면,동아방송예술대학교,16.47,6.6,0.1415,14.01243269,17368.97082
건물,복합,NA,2949.748746,NA,안성시,삼죽면,동아방송예술대학교,16.47,6.6,0.1415,73.60963916,91242.09213
건물,평면,NA,1414.499337,NA,안성시,삼죽면,동아방송예술대학교,24.14,6.6,0.1415,51.73638484,64129.31847
건물,복합,NA,1099.094771,NA,안성시,삼죽면,동아방송예술대학교,16.47,6.6,0.1415,27.42741042,33997.37231
건물,평면,NA,1168.735181,NA,안성시,삼죽면,동아방송예술대학교,24.14,6.6,0.1415,42.74737465,52987.08077
건물,경사,NA,584.471515,NA,안성시,삼죽면,동아방송예술대학교,16.47,6.6,0.1415,14.58522099,18078.96482
건물,경사,NA,431.544944,NA,안성시,삼죽면,동아방송예술대학교,16.47,6.6,0.1415,10.76900792,13348.61608
건물,경사,NA,640.367595,NA,안성시,삼죽면,동아방송예술대학교,16.47,6.6,0.1415,15.98008226,19807.95116
건물,평면,NA,1212.735438,NA,안성시,삼죽면,동아방송예술대학교,24.14,6.6,0.1415,44.35671738,54981.92547
건물,평면,NA,618.128517,NA,안성시,삼죽면,동아방송예술대학교,24.14,6.6,0.1415,22.60851879,28024.16338
건물,평면,NA,599.700515,NA,안성시,삼죽면,동아방송예술대학교,24.14,6.6,0.1415,21.93450065,27188.69094
건물,평면,NA,3785.074773,NA,안성시,삼죽면,동아방송예술대학교,24.14,6.6,0.1415,138.4419773,171604.3685
건물,경사,NA,265.778542,NA,안성시,삼죽면,동아방송예술대학교,16.47,6.6,0.1415,6.632382707,8221.103661
건물,평면,NA,70.960527,NA,안성시,삼죽면,동아방송예술대학교,24.14,6.6,0.1415,2.595435033,3217.145541
주차장,노외,NA,958.126687,NA,안성시,삼죽면,동아방송예술대학교,50,10,0.1415,47.90633435,59381.81768
건물,평면,NA,990.197594,NA,안성시,삼죽면,동아방송예술대학교,24.14,6.6,0.1415,36.21722715,44892.70174
건물,평면,NA,702.527918,NA,안성시,삼죽면,동아방송예술대학교,24.14,6.6,0.1415,25.69549082,31850.58869
건물,평면,NA,550.350461,NA,안성시,삼죽면,동아방송예술대학교,24.14,6.6,0.1415,20.12948504,24951.30189
건물,평면,NA,2487.953709,NA,안성시,삼죽면,동아방송예술대학교,24.14,6.6,0.1415,90.99879172,112796.6423
건물,평면,NA,1056.057783,NA,안성시,삼죽면,동아방송예술대학교,24.14,6.6,0.1415,38.62611346,47878.61267
건물,경사,NA,599.10419,NA,안성시,삼죽면,동아방송예술대학교,16.47,6.6,0.1415,14.95037274,18531.58503
건물,경사,NA,892.833384,NA,안성시,삼죽면,동아방송예술대학교,16.47,6.6,0.1415,22.28025126,27617.26265
건물,경사,NA,174.922744,NA,안성시,삼죽면,동아방송예술대학교,16.47,6.6,0.1415,4.365117566,5410.737828
건물,경사,NA,2578.376737,NA,안성시,삼죽면,동아방송예술대학교,16.47,6.6,0.1415,64.34221948,79754.75474
건물,경사,NA,2480.347031,NA,안성시,삼죽면,동아방송예술대학교,16.47,6.6,0.1415,61.89593273,76722.48445
주차장,노외,NA,112.957729,NA,안성시,삼죽면,동아방송예술대학교,50,10,0.1415,5.64788645,7000.78117
주차장,노외,NA,102.112496,NA,안성시,삼죽면,동아방송예술대학교,50,10,0.1415,5.1056248,6328.626165
주차장,노외,NA,240.530982,NA,안성시,삼죽면,동아방송예술대학교,50,10,0.1415,12.0265491,14907.38867
주차장,노외,NA,234.165729,NA,안성시,삼죽면,동아방송예술대학교,50,10,0.1415,11.70828645,14512.88939
주차장,노외,NA,110.015694,NA,안성시,삼죽면,동아방송예술대학교,50,10,0.1415,5.5007847,6818.442667
주차장,노외,NA,412.885566,NA,안성시,삼죽면,동아방송예술대학교,50,10,0.1415,20.6442783,25589.40872
주차장,노외,NA,491.982936,NA,안성시,삼죽면,동아방송예술대학교,50,10,0.1415,24.5991468,30491.62642
주차장,노외,NA,286.848145,NA,안성시,삼죽면,동아방송예술대학교,50,10,0.1415,14.34240725,17777.98748
주차장,노외,NA,85.531408,NA,안성시,삼죽면,동아방송예술대학교,50,10,0.1415,4.2765704,5300.980074
주차장,노외,NA,69.980072,NA,안성시,삼죽면,동아방송예술대학교,50,10,0.1415,3.4990036,4337.154922
주차장,노외,NA,229.05371,NA,안성시,삼죽면,동아방송예술대학교,50,10,0.1415,11.4526855,14196.06178
