ID_HH,ID_HS,car_numb,car_a_numb,car_b_numb,car_c_numb,car_1,car_2,car_3,car_a6_r,car_a7,car_a8,car_a10,car_a11,car_a12_r,car_a13_g,car_a15_r,car_a17,car_a20_r,car_a27,car_a28,car_a29,car_a31_r,car_a32,car_a33,car_a34_r,car_a35,car_a36,car_b6_r,car_b7,car_b8,car_b10,car_b11,car_b12_r,car_b13_g,car_b15_r,car_b17,car_b20_r,car_b27,car_b28,car_b29,car_b31_r,car_b32,car_b33,car_b34_r,car_b35,car_b36
HH14330006,HS3302000018,1,1,0,0,2,-7,0,2,2006,8,2006,1,2,2,5,1,12626,70,0,30,11,3,2,15,1123,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14330007,HS3302000020,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14340001,HS3406000004,1,1,0,0,2,-7,0,1,2003,7,2003,1,1,2,5,1,11952,50,30,20,14,4,1,20,854,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14340002,HS3434000007,2,1,0,1,2,-7,0,1,2012,7,2012,1,1,2,5,1,8000,0,20,80,10,4,1,30,763,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14340003,HS3404010037,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14340004,HS3404000023,1,1,0,0,1,3,0,1,2012,4,2012,1,1,2,5,1,10000,70,0,30,12,3,1,24,833,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14360005,HS3635000006,2,1,0,1,1,1,0,1,2014,3,2014,1,1,2,5,1,10000,60,20,20,15,4,2,15,667,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14370001,HS3710000001,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14370002,HS3702000001,1,1,0,0,1,1,0,2,2019,1,2016,2,2,2,5,1,10000,0,0,100,15,4,1,37,685,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14370003,HS3702000009,1,1,0,0,2,-7,0,1,2015,10,2015,1,1,2,5,1,13000,70,0,30,12,3,1,24,1074,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14370004,HS3702000014,1,1,0,0,2,-7,0,1,2014,12,2014,1,1,1,5,1,5000,80,0,20,15,4,2,18,329,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14370006,HS3705000055,2,2,0,0,2,-7,0,1,2014,7,2009,2,1,1,5,1,10797,100,0,0,12,3,2,10,906,-7,1,2010,5,2010,1,1,2,5,1,11952,50,0,50,10,4,1,28,1139,-7
HH14370008,HS3705000028,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14370009,HS3705000030,1,1,0,0,2,-7,0,2,2005,2,2005,1,2,2,5,1,20000,0,50,50,11,4,1,35,1779,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14370010,HS3705000061,1,1,0,0,2,-7,0,1,2017,11,2009,2,1,2,5,1,10000,70,0,30,10,4,1,30,953,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14370011,HS3705010069,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14370013,HS3709000017,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14370014,HS3704000004,1,1,0,0,2,-7,0,2,-8,-8,2014,2,2,3,6,1,13824,70,0,30,11,4,1,40,1237,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14370015,HS3704000009,1,1,0,0,2,-7,0,2,2013,8,2013,1,2,2,5,1,12626,80,0,20,11,4,1,30,1123,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14370016,HS3704000010,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14370017,HS3704000012,2,2,0,0,2,-7,0,1,2013,5,2013,1,1,1,5,1,10797,0,0,100,12,3,2,20,906,-7,2,2011,4,2011,1,1,2,7,1,13403,50,20,30,11,4,1,30,1195,-7
HH14370018,HS3704000013,1,1,0,0,2,-7,0,1,2015,10,2005,2,3,2,5,1,13870,80,0,20,10,4,1,30,1339,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14370020,HS3739000002,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14370022,HS3739000008,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14370023,HS3739000012,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14370024,HS3701100004,1,1,0,0,2,-7,0,2,2017,6,2017,1,2,2,5,1,12000,60,10,30,11,4,1,25,1068,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14370025,HS3701100016,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14380001,HS3809010028,1,1,0,0,1,2,0,1,2015,2,2015,1,1,1,5,1,15000,70,0,30,12,2,1,14,1250,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14380002,HS3809010029,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14380003,HS3809000004,1,1,0,0,1,2,0,1,2004,10,2004,1,1,2,5,1,12000,70,0,30,9,3,1,19,1333,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14380004,HS3809000005,1,1,0,0,1,2,0,1,2010,8,2010,1,1,2,5,1,10000,70,0,30,14,2,1,16,714,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14380006,HS3807010051,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14380007,HS3807000035,1,1,0,0,2,-7,0,2,2011,2,2011,1,2,2,5,1,12000,70,10,20,11,4,1,35,1068,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14380010,HS3803000005,2,2,0,0,2,-7,0,1,2016,6,2010,2,1,3,5,1,15000,70,0,30,7,4,1,24,2143,-7,1,2014,12,2014,1,1,1,5,1,4000,80,0,20,13,3,2,13,308,-7
HH14380011,HS3833000003,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14380012,HS3811400005,1,1,0,0,1,1,0,1,2015,12,2007,2,1,1,5,1,10000,70,0,30,14,4,1,14,714,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14380014,HS3811500004,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14380017,HS3811500016,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH14390001,HS3901000002,1,1,0,0,2,-7,0,1,2009,12,2009,1,1,2,5,1,13000,50,0,50,10,3,2,11,1239,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15110003,HS1116000009,1,1,0,0,2,-7,0,1,2019,1,2019,1,1,2,5,1,8000,80,10,10,10,4,1,30,800,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15110004,HS1121000010,1,1,0,0,1,1,0,1,1997,5,1997,1,1,2,5,1,7000,70,20,10,12,4,1,46,583,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15110005,HS1117000007,1,1,0,0,1,1,0,1,2013,7,2013,1,1,2,5,1,5000,90,0,10,12,4,1,32,417,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15110009,HS1115000013,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15210001,HS2111000006,1,1,0,0,2,-7,0,1,2010,9,2010,1,1,1,5,1,10797,90,5,5,13,4,1,20,831,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15210002,HS2107000001,1,1,0,0,2,-7,0,1,2018,1,2018,1,3,2,5,1,9000,80,0,20,10,3,2,2,869,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15210003,HS2107000009,1,1,0,0,1,1,0,1,2014,1,2014,1,3,2,5,1,20000,80,0,20,10,4,1,30,2000,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15210004,HS2111010037,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15210006,HS2105010028,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15210010,HS2110000001,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15210011,HS2102010001,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15210012,HS2105010036,1,1,0,0,1,1,0,1,2015,1,2015,1,2,2,5,1,9000,10,80,10,14,4,1,30,643,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15220001,HS2205010045,1,1,0,0,1,1,0,2,2013,10,2008,2,2,2,7,1,12626,70,0,30,13,4,1,25,971,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15220002,HS2205000010,1,1,0,0,2,-7,0,1,2014,2,2014,1,1,1,5,1,10797,10,0,90,12,4,2,15,906,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15220003,HS2205000014,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15220004,HS2203000016,1,1,0,0,2,-7,0,1,2014,7,2005,2,1,1,5,1,6000,0,0,100,12,4,1,20,504,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15240001,HS2405000022,1,1,0,0,1,3,0,1,2015,4,2015,1,5,3,5,1,17000,100,0,0,13,4,1,30,1328,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15240021,HS2402000017,3,3,0,0,2,-7,0,1,2014,3,2010,2,3,2,5,1,13870,100,0,0,10,4,2,21,1339,-7,2,2000,5,-8,2,2,2,-8,1,12626,100,0,0,11,4,1,40,1123,-7
HH15250003,HS2505010029,1,1,0,0,2,-7,0,1,2012,7,2012,1,1,3,5,1,19036,60,20,20,10,4,1,30,1904,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15250005,HS2505000018,1,1,0,0,2,-7,0,1,2019,11,2019,1,1,2,5,1,15789,20,20,60,13,4,2,25,1215,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15250007,HS2505000020,1,1,0,0,1,1,0,1,2016,6,2013,2,1,1,5,1,12000,70,0,30,12,4,1,35,1007,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15250008,HS2505000028,1,1,0,0,1,1,0,1,2016,7,2016,1,1,1,5,1,17000,95,0,5,11,4,2,32,1545,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15250012,HS2501000005,1,1,0,0,1,3,0,1,2014,12,2014,2,1,1,5,1,32715,50,30,20,9,3,2,12,3635,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15250013,HS2503000060,1,1,0,0,1,1,0,2,2015,9,2015,1,1,1,5,1,15000,0,90,10,10,4,2,12,1500,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15260001,HS2603000025,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15260002,HS2603000002,1,1,0,0,2,-7,0,2,2017,3,2017,1,2,2,5,1,12626,50,0,50,11,3,1,17,1123,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15260003,HS2603000003,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15260005,HS2631000025,1,1,0,0,2,-7,0,2,2015,1,2015,1,2,2,5,1,10000,80,0,20,11,3,1,20,890,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15260006,HS2631000001,1,1,0,0,2,-7,0,1,2008,10,2008,1,1,1,5,1,6000,0,0,100,12,3,2,20,504,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15260007,HS2631000002,1,1,0,0,2,-7,0,1,2018,7,2016,2,2,2,5,1,10000,60,20,20,11,4,1,40,896,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15260008,HS2631000017,1,1,0,0,2,-7,0,2,2015,12,2015,1,2,2,7,1,21000,50,40,10,11,4,1,30,1868,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15320003,HS3202010040,1,1,0,0,2,-7,0,2,2018,12,2018,1,2,2,7,1,15000,59,41,0,11,4,1,30,1334,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15320007,HS3202010047,1,1,0,0,2,-7,0,2,2014,4,2014,1,2,2,-8,1,10000,70,0,30,11,2,2,13,890,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15320010,HS3201000003,1,1,0,0,2,-7,0,2,2017,10,2017,1,2,1,5,1,25000,0,100,0,13,4,1,30,1968,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15320011,HS3201000004,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15320012,HS3201000027,1,1,0,0,2,-7,0,2,2015,5,2015,1,2,2,-8,1,12626,0,0,100,11,4,1,30,1123,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15320015,HS3201000009,2,2,0,0,2,-7,0,2,2005,12,2005,1,2,2,5,1,10000,80,0,20,11,4,1,30,890,-7,1,2017,3,2006,2,1,1,5,1,10000,80,10,10,12,4,2,25,840,-7
HH15320020,HS3231000005,1,1,0,0,2,-7,0,1,2019,1,2019,1,1,1,5,1,10797,0,80,20,12,4,1,30,906,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15320025,HS3231000010,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15330003,HS3304200013,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15330004,HS3304200018,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15340004,HS3404000001,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15340008,HS3404000018,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15340011,HS3404000021,1,1,0,0,1,1,0,2,2014,8,2014,1,2,2,7,1,6000,0,80,20,12,4,1,27,500,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15340013,HS3401200014,3,3,0,0,2,-7,0,1,2005,5,2005,1,1,2,5,1,10000,80,0,20,8,4,1,35,1176,-7,1,2017,12,2017,1,2,1,5,1,20000,60,0,40,13,1,1,4,1577,-7
HH15350002,HS3506000009,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15350004,HS3506000004,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15350016,HS3533000017,2,2,0,0,2,-7,0,1,2017,1,2014,2,1,1,5,1,4500,0,0,100,11,4,2,28,409,-7,1,2019,1,2017,2,3,2,5,1,13870,100,0,0,10,4,1,26,1339,-7
HH15350017,HS3533000010,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15370002,HS3705010065,1,1,0,0,1,1,0,1,2017,5,2015,2,1,2,5,1,15000,60,0,40,9,3,1,20,1667,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15370005,HS3704000003,1,1,0,0,2,-7,0,1,2017,11,2002,2,1,2,5,1,11952,80,0,20,10,4,1,23,1139,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15370006,HS3704000011,2,2,0,0,2,-7,0,2,2007,6,2007,1,2,2,7,1,12626,80,0,20,11,3,2,15,1123,-7,1,2000,10,2000,1,1,1,5,2,10797,100,0,0,12,3,1,25,906,-7
HH15380001,HS3810000003,1,1,0,0,1,1,0,1,2006,10,2006,1,1,2,5,1,10000,70,0,30,9,4,2,24,1111,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15380002,HS3810000004,1,1,0,0,1,1,0,2,2004,10,2004,1,1,2,7,1,10000,60,0,40,14,2,1,13,699,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15380003,HS3810000005,1,1,0,0,1,1,0,1,2010,3,2010,1,1,2,5,1,6000,30,20,50,8,4,1,12,750,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15380005,HS3810000011,1,1,0,0,1,1,0,1,1999,8,1999,1,1,2,5,1,7000,0,0,100,8,4,1,27,875,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15380006,HS3810000015,1,1,0,0,1,1,0,1,2009,7,2009,1,1,1,5,1,9000,70,0,30,9,3,1,14,1000,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15380008,HS3803000001,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15380009,HS3803000012,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15380010,HS3803000013,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15380011,HS3803000014,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15380012,HS3803000015,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15380013,HS3803000016,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH15380014,HS3811400003,0,0,0,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
