ID_HH,s12_car_numb,s12_car_a_numb,s12_car_b_numb,s12_car_c_numb,s12_car_1,s12_car_2,s12_car_3,s12_car_a6_r,s12_car_a7,s12_car_a8,s12_car_a10,s12_car_a11,s12_car_a12_r,s12_car_a13_g,s12_car_a15_r,s12_car_a17,s12_car_a20_r,s12_car_a29,s12_car_a30,s12_car_a31,s12_car_a33_r,s12_car_a34,s12_car_a35,s12_car_a36_r,s12_car_a37,s12_car_a38,s12_car_b6_r,s12_car_b7,s12_car_b8,s12_car_b10,s12_car_b11,s12_car_b12_r,s12_car_b13_g,s12_car_b15_r,s12_car_b17,s12_car_b20_r,s12_car_b29,s12_car_b30,s12_car_b31,s12_car_b33_r,s12_car_b34,s12_car_b35,s12_car_b36_r,s12_car_b37,s12_car_b38
HH19110636,1,1,0,0,0,-7,-7,1,2013,10,2013,1,1,1,5,1,10001.62431,30,50,20,10,3,1,-9,1000.162431,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110637,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110638,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110639,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110640,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110641,1,1,0,0,0,-7,-7,1,2018,2,2018,1,1,2,5,1,11128.7891,59,0,41,11,3,1,3,1011.7081,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110642,1,1,0,0,0,-7,-7,1,2015,10,2015,1,1,1,5,1,10001.62431,30,20,50,11,3,1,4,909.2385736,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110643,1,1,0,0,0,-7,-7,1,2016,9,2016,1,1,2,5,1,11128.7891,30,20,50,10,4,1,4,1112.87891,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110644,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110645,1,1,0,0,0,-7,-7,2,2008,4,2008,1,2,2,5,1,9000,0,0,100,11.30514019,4,2,3,796.0980449,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110646,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110647,1,1,0,0,0,-7,-7,2,2016,4,-8,2,2,1,5,1,10479.6875,80,0,20,11.67708333,4,1,-8,897.4576271,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110648,2,2,0,0,1,3,-7,1,2012,10,2012,2,1,1,5,1,10001.62431,30,0,70,11.97303103,3,2,2,835.3460613,-7,1,2021,7,2019,2,2,3,5,1,14842.10526,20,70,10,10.46428571,3,1,4,1418.358182,-7
HH19110649,1,1,0,0,0,-7,-7,2,2012,4,2012,1,2,2,5,1,11396.05,80,0,20,11.30514019,4,1,-8,1008.041458,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110650,2,1,1,0,0,-7,-7,1,2017,5,2017,1,1,1,5,1,3000,60,0,40,13,3,1,3,230.7692308,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110651,1,1,0,0,0,-7,-7,1,2010,11,2010,1,1,3,5,1,10895.89181,80,0,20,9.978661088,2,2,-8,1091.919218,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110652,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110653,1,1,0,0,0,-7,-7,1,2016,8,2016,1,1,2,5,1,11128.7891,80,0,20,10.91584582,4,1,-8,1019.507721,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110654,1,1,0,0,0,-7,-7,1,2011,10,2011,1,1,2,5,1,11128.7891,60,20,20,10.91584582,1,1,-8,1019.507721,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110655,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110656,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110657,1,1,0,0,0,-7,-7,1,2009,1,2009,1,1,2,5,1,11128.7891,80,0,20,10.91584582,4,1,-8,1019.507721,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110658,1,1,0,0,0,-7,-7,1,2018,4,2014,2,3,2,5,1,14455.29851,0,0,100,11.00681818,2,1,3,1313.304015,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110660,1,1,0,0,1,2,-7,2,2016,12,2016,1,3,2,7,1,11554.16667,30,0,70,11.05714286,3,1,4,1044.950474,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110662,1,1,0,0,1,1,-7,1,2015,12,2015,1,3,2,5,1,11600,90,0,10,11.00681818,3,1,2,1053.892216,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110663,1,1,0,0,1,1,-7,2,2016,11,-8,1,2,3,9,1,11672.21557,70,0,30,11,4,1,4,1061.110506,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110664,1,0,1,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110665,1,1,0,0,0,-7,-7,2,2012,6,2010,2,2,1,5,1,20000,10,70,20,11.67708333,3,1,4,1712.756467,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110666,1,1,0,0,1,1,-7,2,2018,6,2018,1,5,1,5,1,3900,20,0,80,16.9,3,1,3,230.7692308,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110667,1,1,0,0,1,1,-7,2,2018,1,2018,1,2,3,5,1,11672.21557,50,0,50,12,3,1,4,972.6846307,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110668,2,2,0,0,0,-7,-7,1,2010,1,2010,1,1,2,5,1,11128.7891,80,0,20,10.91584582,3,2,3,1019.507721,-7,2,-8,-8,-8,2,2,2,5,1,11396.05,50,20,30,11.30514019,3,1,4,1008.041458,-7
HH19110669,1,1,0,0,0,-7,-7,2,2011,4,2011,1,1,2,5,1,10521.71739,0,0,100,10.86829268,4,1,4,968.1113399,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110670,1,1,0,0,0,-7,-7,2,2019,6,2019,1,2,3,7,1,25000,90,0,10,15,3,1,4,1666.666667,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110672,1,0,1,0,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110673,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110674,1,1,0,0,0,-7,-7,1,2013,8,2013,1,1,1,5,1,11000,70,0,30,11.97303103,4,1,4,918.731437,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110675,1,1,0,0,1,1,-7,2,2015,4,2015,1,2,3,5,1,6000,20,10,70,11,4,1,4,545.4545455,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110676,1,1,0,0,0,-7,-7,2,2014,5,2014,1,2,3,5,1,12000,40,10,50,11,3,1,3,1090.909091,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110677,1,1,0,0,0,-7,-7,1,2015,9,2015,1,1,3,5,1,7000,20,10,70,9,3,1,3,777.7777778,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110678,1,1,0,0,0,-7,-7,1,2015,4,2015,1,1,3,5,1,14000,50,10,40,11,2,1,3,1272.727273,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110679,1,1,0,0,1,1,-7,1,2015,3,2015,1,1,3,5,1,6000,30,10,60,10,4,2,4,600,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110680,1,1,0,0,1,2,-7,2,2015,8,2015,1,2,2,5,1,6500,40,10,50,10,2,1,2,650,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110681,1,1,0,0,0,-7,-7,2,2010,8,2010,1,1,3,5,1,9000,40,10,50,11,4,1,4,818.1818182,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110682,1,1,0,0,0,-7,-7,2,2015,9,2015,1,1,3,5,1,8000,40,10,50,11,4,1,4,727.2727273,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110683,1,1,0,0,0,-7,-7,1,2016,7,2016,1,1,3,5,1,5000,20,20,60,9,3,2,3,555.5555556,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110684,1,1,0,0,0,-7,-7,1,2014,8,2014,1,1,3,5,1,11000,30,20,50,9,3,1,3,1222.222222,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110685,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110686,1,1,0,0,0,-7,-7,1,2013,6,2013,1,1,3,5,1,9000,50,10,40,10,4,2,3,900,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110687,1,1,0,0,0,-7,-7,1,2012,8,2012,1,1,3,5,1,8000,30,10,60,10,3,1,3,800,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110688,1,1,0,0,0,-7,-7,2,2015,3,2015,1,2,3,5,1,11000,50,10,40,11,3,1,3,1000,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110689,1,1,0,0,0,-7,-7,2,2015,10,2015,1,2,2,5,1,9000,30,10,60,10,2,1,3,900,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110690,1,1,0,0,1,1,-7,2,2020,6,2020,1,1,3,5,1,10000,20,10,70,8,4,1,4,1250,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110691,1,1,0,0,1,1,-7,1,2020,4,2020,1,1,3,5,1,9000,40,10,50,10,3,1,4,900,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110692,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110693,1,1,0,0,0,-7,-7,1,2016,9,2016,1,1,3,5,1,9000,30,10,60,10,4,1,4,900,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110694,1,1,0,0,0,-7,-7,1,2020,5,2020,1,1,2,5,1,12000,50,10,40,9,4,1,4,1333.333333,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110695,1,1,0,0,0,-7,-7,1,2014,4,2014,1,1,2,5,1,10000,60,20,20,11,2,2,3,909.0909091,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110696,1,1,0,0,1,2,-7,1,2020,3,2020,1,1,2,5,1,10000,30,10,60,10,3,2,3,1000,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110697,1,1,0,0,1,1,-7,1,2017,3,2017,1,1,3,5,1,11000,60,10,30,10,3,1,3,1100,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110698,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110699,1,1,0,0,0,-7,-7,1,2016,3,2016,1,1,3,5,1,13000,50,10,40,10,4,1,4,1300,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110700,1,1,0,0,0,-7,-7,1,2014,5,2014,1,1,3,5,1,12000,60,10,30,11,4,1,4,1090.909091,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110701,1,1,0,0,1,1,-7,1,2017,8,2017,1,1,2,5,1,12000,40,20,40,9,3,1,3,1333.333333,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110702,1,1,0,0,1,1,-7,1,2017,2,2017,1,1,3,5,1,9000,30,10,60,8,3,1,3,1125,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110703,1,1,0,0,0,-7,-7,2,2015,4,2015,1,2,3,5,1,8000,30,10,60,11,2,1,3,727.2727273,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110704,1,1,0,0,0,-7,-7,1,2014,8,2014,1,1,3,5,1,5000,20,10,70,7,3,1,4,714.2857143,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110705,1,1,0,0,0,-7,-7,1,2016,4,2016,1,1,3,5,1,9000,40,10,50,9,4,1,4,1000,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110706,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110707,1,1,0,0,0,-7,-7,1,2010,1,2009,2,1,3,5,1,10895.89181,90,0,10,9.978661088,4,1,4,1091.919218,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110708,1,1,0,0,0,-7,-7,2,2014,8,2014,1,1,1,5,1,14000,50,10,40,10,2,1,3,1400,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110709,1,1,0,0,1,1,-7,1,2016,3,2016,1,1,3,5,1,9000,40,20,40,7,4,1,4,1285.714286,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110710,1,1,0,0,0,-7,-7,1,2020,6,2020,1,1,2,5,1,13000,40,20,40,9,3,1,4,1444.444444,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110711,1,1,0,0,1,1,-7,2,2017,5,2017,1,2,3,5,1,7000,20,10,70,11,2,1,3,636.3636364,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110713,1,1,0,0,0,-7,-7,1,2016,4,2016,1,1,2,5,1,7000,20,10,70,11,4,2,3,636.3636364,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110714,1,1,0,0,1,1,-7,1,2020,4,2020,1,1,2,5,1,8000,60,20,20,8,4,1,4,1000,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110715,1,1,0,0,1,1,-7,1,2020,6,2020,1,1,2,5,1,8000,30,20,50,9,3,1,3,888.8888889,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110717,1,1,0,0,1,1,-7,1,2015,6,2015,1,2,3,5,1,12000,50,10,40,10,3,1,3,1200,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110718,1,1,0,0,1,1,-7,1,2017,2,2017,1,1,2,5,1,12000,60,20,20,9,4,1,4,1333.333333,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110719,2,2,0,0,0,-7,-7,1,2000,10,2000,1,1,2,5,1,50000,10,10,80,9,4,1,4,5555.555556,-7,1,2012,9,2010,2,1,1,5,1,30000,50,20,30,12,4,2,3,2500,-7
HH19110720,1,1,0,0,0,-7,-7,1,2016,7,2016,1,2,3,5,1,14842.10526,80,10,10,10.46428571,4,1,4,1418.358182,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110721,1,1,0,0,0,-7,-7,2,2014,3,-8,1,2,3,5,1,11672.21557,80,15,5,10.66988417,4,1,4,1093.940232,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110723,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110724,1,1,0,0,0,-7,-7,1,2021,2,2021,1,1,1,5,1,40000,90,0,10,11.97303103,2,2,3,3340.841589,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110725,1,1,0,0,0,-7,-7,2,2018,1,2009,2,1,1,5,1,9503.049383,60,35,5,11.442,4,2,3,830.5409354,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110726,1,1,0,0,0,-7,-7,1,2009,6,2009,1,1,2,5,1,11128.7891,90,0,10,10.91584582,3,1,4,1019.507721,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110727,2,2,0,0,0,-7,-7,1,2015,1,2015,1,1,3,5,1,10000,0,0,100,6,4,2,4,1666.666667,-7,2,2015,8,2015,1,1,1,5,1,9503.049383,90,0,10,11.442,2,1,1,830.5409354,-7
HH19110729,1,1,0,0,0,-7,-7,1,2014,5,2014,1,1,2,5,1,11128.7891,70,5,25,10.91584582,4,1,3,1019.507721,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110730,1,1,0,0,0,-7,-7,2,2014,10,2014,1,2,2,5,1,11396.05,85,0,15,11.30514019,4,1,4,1008.041458,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110732,1,1,0,0,1,1,-7,1,2016,7,2016,1,1,3,5,1,5000,80,0,20,8,2,2,2,625,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110733,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110734,1,1,0,0,0,-7,-7,1,2016,5,2016,1,1,1,5,1,10001.62431,70,15,15,11.97303103,2,1,3,835.3460613,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110735,1,1,0,0,0,-7,-7,1,2009,10,2009,1,1,1,5,1,10001.62431,90,0,10,11.97303103,4,1,4,835.3460613,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110736,1,1,0,0,0,-7,-7,1,2021,6,2021,1,1,2,5,1,11128.7891,80,5,15,10.91584582,4,1,4,1019.507721,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110737,1,1,0,0,0,-7,-7,1,2016,5,2016,1,1,1,5,1,10001.62431,80,0,20,11.97303103,3,2,4,835.3460613,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110738,1,1,0,0,0,-7,-7,1,2017,5,2017,1,1,1,5,1,10000,70,0,30,8,4,1,4,1250,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110739,1,1,0,0,0,-7,-7,1,2015,9,2015,1,1,1,5,1,10001.62431,80,0,20,11.97303103,4,1,4,835.3460613,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110740,1,1,0,0,0,-7,-7,1,2018,7,2018,1,1,3,5,1,10895.89181,90,0,10,9.978661088,4,1,4,1091.919218,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110741,1,1,0,0,0,-7,-7,1,2014,5,2014,1,1,3,5,1,10895.89181,85,5,10,9.978661088,3,1,4,1091.919218,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110742,1,1,0,0,0,-7,-7,1,2015,4,2015,1,1,2,5,1,11128.7891,85,5,10,10.91584582,4,1,4,1019.507721,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110743,2,2,0,0,0,-7,-7,2,2016,7,2016,1,1,1,5,1,9503.049383,80,15,5,11.442,4,1,2,830.5409354,-7,1,2017,8,2017,1,1,3,5,1,10895.89181,90,0,10,9.978661088,4,1,4,1091.919218,-7
HH19110744,1,1,0,0,0,-7,-7,1,2017,6,2017,1,1,2,5,1,11128.7891,80,0,20,10.91584582,4,2,4,1019.507721,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110745,1,1,0,0,0,-7,-7,1,2017,4,2017,1,1,2,5,1,11128.7891,80,0,20,10.91584582,4,1,4,1019.507721,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110746,1,1,0,0,0,-7,-7,2,2014,5,2014,1,2,3,5,1,11672.21557,70,5,25,10.66988417,4,1,4,1093.940232,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110747,1,1,0,0,0,-7,-7,2,2018,10,2018,1,2,2,5,1,11396.05,80,10,10,11.30514019,4,1,4,1008.041458,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
HH19110748,1,1,0,0,0,-7,-7,1,2015,1,2015,1,1,3,5,1,10895.89181,80,5,15,9,4,1,4,1210.654646,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
